fpl_player_code,pts,minutes,avg_price,season,season_str,first_name,web_name,position,fpl_team_code,team_now,team_short_now,minutesU,xG,npxG,xA,xCS,npxCS,xDef,npxDef,xGA,npxGA,xPTS,npxPTS,xPTS_90,npxPTS_90,group,group2,color,label
180804,7,187,4.5,2020,2020/21,Axel,Tuanzebe,2,1.0,Man Utd,MUN,186,0.0,0.0,0.0,1,1,-1.0,-1.0,6.444756999999999,6.444756999999999,3.0,3.0,1.4516129032258065,1.4516129032258065,<5.5,4.5,#1f77b4,False
180974,78,2678,5.8,2019,2019/20,Joelinton Cássio,Joelinton,4,4.0,Newcastle,NEW,2722,6.0310444,6.0310444,3.101165569999999,2,2,-17.0,-17.0,67.029351,65.50701099999999,33.42767431,33.42767431,1.1052500690301248,1.1052500690301248,5.5-7.5,5.5,#6D597A,False
180974,78,2678,6.0,2020,2020/21,Joelinton Cássio,Joelinton,4,4.0,Newcastle,NEW,2722,6.0310444,6.0310444,3.101165569999999,2,2,-17.0,-17.0,67.029351,65.50701099999999,33.42767431,33.42767431,1.1052500690301248,1.1052500690301248,5.5-7.5,6.5,#6D597A,False
181008,9,132,5.8,2019,2019/20,Albian,Ajeti,4,21.0,West Ham,WHU,114,0.20235160000000002,0.20235160000000002,0.0387438,0,0,0.0,0.0,17.33812,16.57695,0.9256378000000001,0.9256378000000001,0.7307666842105263,0.7307666842105263,5.5-7.5,5.5,#6D597A,False
181008,9,132,5.5,2020,2020/21,Albian,Ajeti,4,21.0,West Ham,WHU,114,0.20235160000000002,0.20235160000000002,0.0387438,0,0,0.0,0.0,17.33812,16.57695,0.9256378000000001,0.9256378000000001,0.7307666842105263,0.7307666842105263,5.5-7.5,5.5,#6D597A,False
182156,105,1781,7.8,2016,2016/17,Leroy,Sané,3,,,,1793,5.820728000000001,5.820728000000001,5.704544399999999,14,15,-1.0,0.0,19.338987,16.150008000000003,60.2172732,60.2172732,3.022618286670385,3.022618286670385,7.5-10,7.5,#E56B6F,False
182156,179,2415,8.6,2017,2017/18,Leroy,Sané,3,,,,2421,6.2410708,6.2410708,9.0488794,16,17,-1.0,0.0,20.8945987,19.3723007,74.3519922,74.3519922,2.7640145799256506,2.7640145799256506,7.5-10,8.5,#E56B6F,False
182156,156,1857,9.4,2018,2018/19,Leroy,Sané,3,,,,1866,6.981949600000001,6.981949600000001,8.101669999999999,10,12,-2.0,-1.0,21.873192099999994,18.8285131,69.214758,69.214758,3.3383323794212223,3.3383323794212223,7.5-10,9.5,#E56B6F,False
184341,137,2865,6.0,2019,2019/20,Mason,Mount,3,8.0,Chelsea,CHE,2894,7.497828099999999,7.497828099999999,5.258457299999999,11,12,-4.0,-3.0,41.025189,39.50285699999999,64.26451239999999,64.26451239999999,1.998550834830684,1.998550834830684,5.5-7.5,6.5,#6D597A,False
184341,137,2865,7.0,2020,2020/21,Mason,Mount,3,8.0,Chelsea,CHE,2894,7.497828099999999,7.497828099999999,5.258457299999999,11,12,-4.0,-3.0,41.025189,39.50285699999999,64.26451239999999,64.26451239999999,1.998550834830684,1.998550834830684,5.5-7.5,7.5,#6D597A,False
184349,94,2291,6.2,2018,2018/19,Ryan,Sessegnon,3,6.0,Spurs,TOT,2300,4.2659762,4.2659762,3.9932503999999995,1,1,-16.0,-14.0,70.348032,65.781152,34.309632199999996,34.309632199999996,1.3425508252173912,1.3425508252173912,5.5-7.5,6.5,#6D597A,False
184349,9,341,5.4,2019,2019/20,Ryan,Sessegnon,3,6.0,Spurs,TOT,341,0.0926319,0.0926319,0.0479493,1,2,0.0,0.0,6.536531999999999,5.775359,1.6070074,1.6070074,0.4241368504398827,0.4241368504398827,<5.5,5.5,#1f77b4,False
184349,9,341,5.0,2020,2020/21,Ryan,Sessegnon,2,6.0,Spurs,TOT,341,0.0926319,0.0926319,0.0479493,1,2,0.0,0.0,6.536531999999999,5.775359,4.6996393,4.6996393,1.240374008797654,1.240374008797654,<5.5,5.5,#1f77b4,False
184667,47,1284,5.2,2017,2017/18,Victor,Lindelöf,2,1.0,Man Utd,MUN,1280,0.0122795,0.0122795,0.218811,4,5,-3.0,-3.0,24.323197000000004,23.562027000000004,13.73011,13.73011,0.965398359375,0.965398359375,<5.5,5.5,#1f77b4,False
184667,85,2600,5.0,2018,2018/19,Victor,Lindelöf,2,1.0,Man Utd,MUN,2604,0.8407717,0.8407717,1.583197,7,8,-9.0,-8.0,40.47323599999999,37.428557999999995,28.794221199999996,28.794221199999996,0.9951919769585252,0.9951919769585252,<5.5,5.5,#1f77b4,False
184667,116,3092,5.4,2019,2019/20,Victor,Lindelöf,2,1.0,Man Utd,MUN,3100,0.1840899,0.1840899,0.3704904,15,16,-7.0,-7.0,35.75138,33.46787499999999,55.2160106,55.2160106,1.603045469032258,1.603045469032258,<5.5,5.5,#1f77b4,False
184667,116,3092,5.0,2020,2020/21,Victor,Lindelöf,2,1.0,Man Utd,MUN,3100,0.1840899,0.1840899,0.3704904,15,16,-7.0,-7.0,35.75138,33.46787499999999,55.2160106,55.2160106,1.603045469032258,1.603045469032258,<5.5,5.5,#1f77b4,False
184704,43,1826,4.4,2019,2019/20,Marvelous,Nakamba,3,7.0,Aston Villa,AVL,1836,0.13154470000000001,0.13154470000000001,0.54774557,2,2,-15.0,-15.0,56.89721800000001,53.70853800000001,4.30096021,4.30096021,0.21083138284313727,0.21083138284313727,<5.5,4.5,#1f77b4,False
184704,43,1826,4.5,2020,2020/21,Marvelous,Nakamba,3,7.0,Aston Villa,AVL,1836,0.13154470000000001,0.13154470000000001,0.54774557,2,2,-15.0,-15.0,56.89721800000001,53.70853800000001,4.30096021,4.30096021,0.21083138284313727,0.21083138284313727,<5.5,4.5,#1f77b4,False
192895,42,986,5.4,2019,2019/20,Kieran,Tierney,2,3.0,Arsenal,ARS,996,0.2283624,0.2283624,0.7536174,2,2,-6.0,-5.0,22.772132000000003,19.572142,5.6310266,5.6310266,0.5088277048192771,0.5088277048192771,<5.5,5.5,#1f77b4,False
192895,42,986,5.5,2020,2020/21,Kieran,Tierney,2,3.0,Arsenal,ARS,996,0.2283624,0.2283624,0.7536174,2,2,-6.0,-5.0,22.772132000000003,19.572142,5.6310266,5.6310266,0.5088277048192771,0.5088277048192771,5.5-7.5,5.5,#6D597A,False
193109,4,110,4.5,2018,2018/19,Callum,Slattery,3,,,,107,0.100852,0.100852,0.0,0,0,-1.0,0.0,5.29452,4.53335,0.5042599999999999,0.5042599999999999,0.4241439252336448,0.4241439252336448,<5.5,4.5,#1f77b4,False
193488,93,2046,5.4,2019,2019/20,Anwar,El Ghazi,3,7.0,Aston Villa,AVL,2082,6.381359400000001,5.620191400000001,2.8772023,4,4,-14.0,-13.0,65.122725,60.41171,44.538403900000006,40.73256390000001,1.9252912348703173,1.7607736556195968,<5.5,5.5,#1f77b4,False
193488,93,2046,6.0,2020,2020/21,Anwar,El Ghazi,3,7.0,Aston Villa,AVL,2082,6.381359400000001,5.620191400000001,2.8772023,4,4,-14.0,-13.0,65.122725,60.41171,44.538403900000006,40.73256390000001,1.9252912348703173,1.7607736556195968,5.5-7.5,6.5,#6D597A,False
194164,54,1372,4.3,2016,2016/17,Mason,Holgate,2,11.0,Everton,EVE,1378,0.3201606,0.3201606,1.5726149,6,7,-6.0,-5.0,22.929978,21.407637,24.6388083,24.6388083,1.6092109920174167,1.6092109920174167,<5.5,4.5,#1f77b4,False
194164,37,1183,4.2,2017,2017/18,Mason,Holgate,2,11.0,Everton,EVE,1182,0.4696717,0.4696717,0.6658227,3,4,-3.0,-3.0,17.472072,16.710905,13.815498300000002,13.815498300000002,1.0519414949238581,1.0519414949238581,<5.5,4.5,#1f77b4,False
194164,5,407,4.4,2018,2018/19,Mason,Holgate,2,11.0,Everton,EVE,407,0.0,0.0,0.0,1,1,-2.0,-2.0,7.438852999999999,6.677683,2.0,2.0,0.44226044226044225,0.44226044226044225,<5.5,4.5,#1f77b4,False
194164,71,2052,4.4,2019,2019/20,Mason,Holgate,2,11.0,Everton,EVE,2047,1.4054015,1.4054015,1.1222637,6,7,-7.0,-7.0,32.794692,32.033525,28.7992001,28.7992001,1.26620811382511,1.26620811382511,<5.5,4.5,#1f77b4,False
194164,71,2052,5.0,2020,2020/21,Mason,Holgate,2,11.0,Everton,EVE,2047,1.4054015,1.4054015,1.1222637,6,7,-7.0,-7.0,32.794692,32.033525,28.7992001,28.7992001,1.26620811382511,1.26620811382511,<5.5,5.5,#1f77b4,False
194252,43,699,7.2,2019,2019/20,Steven,Bergwijn,3,6.0,Spurs,TOT,698,1.1783154999999998,1.1783154999999998,1.1285144,0,0,-5.0,-5.0,22.206915,20.684585,9.2771207,9.2771207,1.1961903481375358,1.1961903481375358,5.5-7.5,7.5,#6D597A,False
194252,43,699,7.5,2020,2020/21,Steven,Bergwijn,3,6.0,Spurs,TOT,698,1.1783154999999998,1.1783154999999998,1.1285144,0,0,-5.0,-5.0,22.206915,20.684585,9.2771207,9.2771207,1.1961903481375358,1.1961903481375358,7.5-10,7.5,#E56B6F,False
194634,139,2352,6.4,2018,2018/19,Diogo,Jota,4,39.0,Wolves,WOL,2402,8.907187,8.907187,5.536082460000001,10,11,-6.0,-5.0,35.39532,33.111807999999996,52.23699538,52.23699538,1.957256279850125,1.957256279850125,5.5-7.5,6.5,#6D597A,False
194634,105,2278,6.2,2019,2019/20,Diogo,Jota,4,39.0,Wolves,WOL,2329,12.0176775,12.0176775,2.6425629,11,13,-1.0,-1.0,33.7328149,31.304594900000005,55.998398699999996,55.998398699999996,2.1639570128810646,2.1639570128810646,5.5-7.5,6.5,#6D597A,False
194634,105,2278,6.5,2020,2020/21,Diogo,Jota,3,39.0,Wolves,WOL,2329,12.0176775,12.0176775,2.6425629,11,13,-1.0,-1.0,33.7328149,31.304594900000005,79.0160762,79.0160762,3.053433601545728,3.053433601545728,5.5-7.5,6.5,#6D597A,False
194794,1,31,4.0,2015,2015/16,Fikayo,Tomori,2,8.0,Chelsea,CHE,29,0.0,0.0,0.0,0,0,0.0,0.0,1.23491,1.23491,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
194794,48,1291,4.4,2019,2019/20,Fikayo,Tomori,2,8.0,Chelsea,CHE,1299,0.5629759000000001,0.5629759000000001,0.11987659999999999,4,5,-1.0,-1.0,15.827174999999999,15.066003,18.737485200000002,18.737485200000002,1.2982091362586605,1.2982091362586605,<5.5,4.5,#1f77b4,False
194794,48,1291,5.0,2020,2020/21,Fikayo,Tomori,2,8.0,Chelsea,CHE,1299,0.5629759000000001,0.5629759000000001,0.11987659999999999,4,5,-1.0,-1.0,15.827174999999999,15.066003,18.737485200000002,18.737485200000002,1.2982091362586605,1.2982091362586605,<5.5,5.5,#1f77b4,False
195735,106,2004,9.2,2019,2019/20,Nicolas,Pépé,3,3.0,Arsenal,ARS,2021,5.069304700000001,4.3081387,4.9042183999999995,6,6,-11.0,-8.0,47.474431,41.990930999999996,46.059178700000004,42.2533487,2.0511262162295893,1.881643435428006,7.5-10,9.5,#E56B6F,False
195735,106,2004,8.0,2020,2020/21,Nicolas,Pépé,3,3.0,Arsenal,ARS,2021,5.069304700000001,4.3081387,4.9042183999999995,6,6,-11.0,-8.0,47.474431,41.990930999999996,46.059178700000004,42.2533487,2.0511262162295893,1.881643435428006,7.5-10,8.5,#E56B6F,False
195774,7,62,4.8,2019,2019/20,Gedson,Fernandes,3,6.0,Spurs,TOT,51,0.0199506,0.0199506,0.0919102,0,0,0.0,0.0,12.086369000000001,9.802866,0.3754836,0.3754836,0.6626181176470588,0.6626181176470588,<5.5,4.5,#1f77b4,False
195774,7,62,5.0,2020,2020/21,Gedson,Fernandes,3,6.0,Spurs,TOT,51,0.0199506,0.0199506,0.0919102,0,0,0.0,0.0,12.086369000000001,9.802866,0.3754836,0.3754836,0.6626181176470588,0.6626181176470588,<5.5,5.5,#1f77b4,False
195851,3,97,4.5,2016,2016/17,Scott,McTominay,3,1.0,Man Utd,MUN,94,0.0363676,0.0363676,0.15495,1,1,0.0,0.0,1.34146,1.34146,1.646688,1.646688,1.576616170212766,1.576616170212766,<5.5,4.5,#1f77b4,False
195851,21,629,4.4,2017,2017/18,Scott,McTominay,3,1.0,Man Utd,MUN,627,0.0359686,0.0359686,0.036056500000000005,2,2,-1.0,-1.0,13.311602,13.311602,2.2880125000000002,2.2880125000000002,0.3284228468899522,0.3284228468899522,<5.5,4.5,#1f77b4,False
195851,38,862,4.4,2018,2018/19,Scott,McTominay,3,1.0,Man Utd,MUN,852,1.58879555,1.58879555,0.0170062,4,4,-3.0,-2.0,21.523908,20.001577999999995,11.994996350000001,11.994996350000001,1.2670770792253523,1.2670770792253523,<5.5,4.5,#1f77b4,False
195851,74,1765,4.9,2019,2019/20,Scott,McTominay,3,1.0,Man Utd,MUN,1771,2.0219838,2.0219838,1.4312148,9,9,-4.0,-4.0,24.613936999999996,23.852766999999997,23.403563400000003,23.403563400000003,1.1893397549407116,1.1893397549407116,<5.5,4.5,#1f77b4,False
195851,74,1765,5.0,2020,2020/21,Scott,McTominay,3,1.0,Man Utd,MUN,1771,2.0219838,2.0219838,1.4312148,9,9,-4.0,-4.0,24.613936999999996,23.852766999999997,23.403563400000003,23.403563400000003,1.1893397549407116,1.1893397549407116,<5.5,5.5,#1f77b4,False
195855,7,192,4.5,2017,2017/18,Beni,Baningime,3,,,,185,0.0,0.0,0.0,0,0,0.0,0.0,11.548941,10.026604,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
195864,1,5,4.5,2015,2015/16,Sam,Field,3,35.0,West Brom,WBA,1,0.0,0.0,0.0,0,0,0.0,0.0,0.419877,0.419877,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
195864,9,275,4.4,2016,2016/17,Sam,Field,3,35.0,West Brom,WBA,278,0.0495009,0.0495009,0.109285,1,1,0.0,0.0,10.224967999999999,9.463795,1.5753595,1.5753595,0.5100084712230216,0.5100084712230216,<5.5,4.5,#1f77b4,False
195864,23,534,4.4,2017,2017/18,Sam,Field,3,35.0,West Brom,WBA,545,0.5942727999999999,0.5942727999999999,0.1794713,1,1,-1.0,-1.0,13.096168,13.096168,4.5097779,4.5097779,0.7447339651376146,0.7447339651376146,<5.5,4.5,#1f77b4,False
196118,24,514,5.8,2018,2018/19,Yoshinori,Muto,4,4.0,Newcastle,NEW,512,1.0190251,1.0190251,0.3132422,1,1,-2.0,-2.0,27.073146000000005,24.028478000000007,5.015827,5.015827,0.88168833984375,0.88168833984375,5.5-7.5,5.5,#6D597A,False
196118,9,207,5.3,2019,2019/20,Yoshinori,Muto,4,4.0,Newcastle,NEW,193,0.0836718,0.0836718,0.014181,0,0,-1.0,-1.0,16.37804,16.37804,0.3772302,0.3772302,0.1759104559585492,0.1759104559585492,<5.5,5.5,#1f77b4,False
196118,9,207,5.0,2020,2020/21,Yoshinori,Muto,4,4.0,Newcastle,NEW,193,0.0836718,0.0836718,0.014181,0,0,-1.0,-1.0,16.37804,16.37804,0.3772302,0.3772302,0.1759104559585492,0.1759104559585492,<5.5,5.5,#1f77b4,False
197030,28,688,4.5,2018,2018/19,Aboubakar,Kamara,3,54.0,Fulham,FUL,678,3.52787599,2.0055386900000003,0.7714658000000001,0,0,-2.0,-1.0,22.912529000000003,22.151369000000006,19.95377735,12.342090850000002,2.648731506637168,1.63833064380531,<5.5,4.5,#1f77b4,False
197365,105,2058,5.5,2016,2016/17,Eric,Bailly,2,1.0,Man Utd,MUN,2066,0.30602029999999997,0.30602029999999997,0.0290569,13,13,-4.0,-2.0,21.853084,20.330750000000002,49.9232925,49.9232925,2.1747804090029046,2.1747804090029046,5.5-7.5,5.5,#6D597A,False
197365,55,1000,6.0,2017,2017/18,Eric,Bailly,2,1.0,Man Utd,MUN,998,1.0500179,1.0500179,0.1993314,4,4,-3.0,-3.0,15.228049,15.228049,19.8981016,19.8981016,1.7944179799599198,1.7944179799599198,5.5-7.5,6.5,#6D597A,False
197365,16,636,5.2,2018,2018/19,Eric,Bailly,2,1.0,Man Utd,MUN,639,0.249841,0.249841,0.0,1,1,-3.0,-3.0,19.162309,18.401138000000003,2.499046,2.499046,0.3519783098591549,0.3519783098591549,<5.5,5.5,#1f77b4,False
197365,9,148,4.8,2019,2019/20,Eric,Bailly,2,1.0,Man Utd,MUN,142,0.0,0.0,0.0,0,0,0.0,0.0,3.5821349999999996,2.8209679999999997,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
197365,9,148,5.0,2020,2020/21,Eric,Bailly,2,1.0,Man Utd,MUN,142,0.0,0.0,0.0,0,0,0.0,0.0,3.5821349999999996,2.8209679999999997,0.0,0.0,0.0,0.0,<5.5,5.5,#1f77b4,False
197469,13,375,4.4,2017,2017/18,Hamza,Choudhury,3,13.0,Leicester,LEI,376,0.0358432,0.0358432,0.216339,0,0,0.0,0.0,12.096097,11.334927,0.828233,0.828233,0.1982472606382979,0.1982472606382979,<5.5,4.5,#1f77b4,False
197469,20,593,4.4,2018,2018/19,Hamza,Choudhury,3,13.0,Leicester,LEI,597,0.4746321,0.4746321,0.5052472,1,2,-1.0,-1.0,11.193847000000002,9.671517000000001,4.8889021,4.8889021,0.7370204170854271,0.7370204170854271,<5.5,4.5,#1f77b4,False
197469,35,883,4.4,2019,2019/20,Hamza,Choudhury,3,13.0,Leicester,LEI,879,0.33665329999999993,0.33665329999999993,0.1128376,2,3,-1.0,-1.0,23.555534,20.510884999999995,4.0217793,4.0217793,0.41178627645051197,0.41178627645051197,<5.5,4.5,#1f77b4,False
197469,35,883,5.0,2020,2020/21,Hamza,Choudhury,3,13.0,Leicester,LEI,879,0.33665329999999993,0.33665329999999993,0.1128376,2,3,-1.0,-1.0,23.555534,20.510884999999995,4.0217793,4.0217793,0.41178627645051197,0.41178627645051197,<5.5,5.5,#1f77b4,False
197937,23,356,5.2,2017,2017/18,Oliver,Burke,3,35.0,West Brom,WBA,336,0.45500799999999997,0.45500799999999997,0.46944949999999996,0,0,-1.0,-1.0,19.385050000000003,19.385050000000003,3.6833884999999995,3.6833884999999995,0.9866219196428571,0.9866219196428571,<5.5,5.5,#1f77b4,False
198849,78,2377,4.8,2018,2018/19,Lucas,Torreira,3,3.0,Arsenal,ARS,2366,1.8013442,1.8013442,1.7125501300000001,4,5,-9.0,-6.0,50.459692999999994,45.131545,18.14437139,18.14437139,0.6901916420540998,0.6901916420540998,<5.5,4.5,#1f77b4,False
198849,46,1501,4.8,2019,2019/20,Lucas,Torreira,3,3.0,Arsenal,ARS,1496,1.4572498200000001,1.4572498200000001,0.8258085000000001,3,3,-3.0,-1.0,46.462064,41.739734,12.763674600000002,12.763674600000002,0.7678681243315508,0.7678681243315508,<5.5,4.5,#1f77b4,False
198849,46,1501,5.0,2020,2020/21,Lucas,Torreira,3,3.0,Arsenal,ARS,1496,1.4572498200000001,1.4572498200000001,0.8258085000000001,3,3,-3.0,-1.0,46.462064,41.739734,12.763674600000002,12.763674600000002,0.7678681243315508,0.7678681243315508,<5.5,5.5,#1f77b4,False
199584,17,525,4.0,2019,2019/20,Japhet,Tanganga,2,6.0,Spurs,TOT,528,0.05346820000000001,0.05346820000000001,0.0291178,0,0,-7.0,-6.0,15.12623,13.60389,-6.5918374,-6.5918374,-1.1236086477272729,-1.1236086477272729,<5.5,4.5,#1f77b4,False
199584,17,525,5.0,2020,2020/21,Japhet,Tanganga,2,6.0,Spurs,TOT,528,0.05346820000000001,0.05346820000000001,0.0291178,0,0,-7.0,-6.0,15.12623,13.60389,-6.5918374,-6.5918374,-1.1236086477272729,-1.1236086477272729,<5.5,5.5,#1f77b4,False
199598,1,10,4.5,2017,2017/18,Ethan,Ampadu,3,,,,9,0.0,0.0,0.0,0,0,0.0,0.0,0.476748,0.476748,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
199798,65,2038,4.4,2019,2019/20,Ezri,Konsa,2,7.0,Aston Villa,AVL,2054,1.6698187999999998,1.6698187999999998,0.8850581000000001,5,5,-14.0,-13.0,46.152863,43.725343,18.6740871,18.6740871,0.8182414016553069,0.8182414016553069,<5.5,4.5,#1f77b4,False
199798,65,2038,4.5,2020,2020/21,Ezri,Konsa,2,7.0,Aston Villa,AVL,2054,1.6698187999999998,1.6698187999999998,0.8850581000000001,5,5,-14.0,-13.0,46.152863,43.725343,18.6740871,18.6740871,0.8182414016553069,0.8182414016553069,<5.5,4.5,#1f77b4,False
200089,3,81,4.5,2017,2017/18,Joseph,Willock,3,3.0,Arsenal,ARS,82,0.112657,0.112657,0.0,0,0,0.0,0.0,2.435122,2.435122,0.5632849999999999,0.5632849999999999,0.6182396341463414,0.6182396341463414,<5.5,4.5,#1f77b4,False
200089,4,63,4.5,2018,2018/19,Joseph,Willock,3,3.0,Arsenal,ARS,66,0.132658,0.132658,0.0,0,0,0.0,0.0,3.6975499999999997,3.6975499999999997,0.6632899999999999,0.6632899999999999,0.9044863636363636,0.9044863636363636,<5.5,4.5,#1f77b4,False
200089,41,838,4.8,2019,2019/20,Joseph,Willock,3,3.0,Arsenal,ARS,819,2.3209964000000003,2.3209964000000003,1.0468106,1,1,-3.0,-2.0,44.99513399999999,40.272803999999994,15.745413800000001,15.745413800000001,1.7302652527472528,1.7302652527472528,<5.5,4.5,#1f77b4,False
200089,41,838,5.0,2020,2020/21,Joseph,Willock,3,3.0,Arsenal,ARS,819,2.3209964000000003,2.3209964000000003,1.0468106,1,1,-3.0,-2.0,44.99513399999999,40.272803999999994,15.745413800000001,15.745413800000001,1.7302652527472528,1.7302652527472528,<5.5,5.5,#1f77b4,False
200439,78,1095,5.6,2019,2019/20,Che,Adams,4,20.0,Southampton,SOU,1096,5.865680600000001,5.865680600000001,1.9888086999999999,2,2,-2.0,-2.0,41.97153300000001,40.44920300000001,29.429148500000004,29.429148500000004,2.416627157846716,2.416627157846716,5.5-7.5,5.5,#6D597A,False
200439,78,1095,6.0,2020,2020/21,Che,Adams,4,20.0,Southampton,SOU,1096,5.865680600000001,5.865680600000001,1.9888086999999999,2,2,-2.0,-2.0,41.97153300000001,40.44920300000001,29.429148500000004,29.429148500000004,2.416627157846716,2.416627157846716,5.5-7.5,6.5,#6D597A,False
200600,25,285,5.2,2019,2019/20,Daniel,Podence,3,39.0,Wolves,WOL,284,1.3593143,1.3593143,0.7727445,2,2,0.0,0.0,7.1354209,6.374249899999999,11.114805,11.114805,3.52229735915493,3.52229735915493,<5.5,5.5,#1f77b4,False
200600,25,285,5.5,2020,2020/21,Daniel,Podence,3,39.0,Wolves,WOL,284,1.3593143,1.3593143,0.7727445,2,2,0.0,0.0,7.1354209,6.374249899999999,11.114805,11.114805,3.52229735915493,3.52229735915493,5.5-7.5,5.5,#6D597A,False
200617,95,2281,5.8,2019,2019/20,Daniel,James,3,1.0,Man Utd,MUN,2291,3.6031312,3.6031312,4.264183,12,12,-4.0,-4.0,31.979494999999993,30.457157999999996,42.808205,42.808205,1.6816841772151898,1.6816841772151898,5.5-7.5,5.5,#6D597A,False
200617,95,2281,6.5,2020,2020/21,Daniel,James,3,1.0,Man Utd,MUN,2291,3.6031312,3.6031312,4.264183,12,12,-4.0,-4.0,31.979494999999993,30.457157999999996,42.808205,42.808205,1.6816841772151898,1.6816841772151898,5.5-7.5,6.5,#6D597A,False
200641,5,144,4.8,2017,2017/18,Reiss,Nelson,3,3.0,Arsenal,ARS,147,0.0688497,0.0688497,0.0344646,0,0,0.0,0.0,4.214862,4.214862,0.4476423,0.4476423,0.2740667142857143,0.2740667142857143,<5.5,4.5,#1f77b4,False
200641,30,622,5.4,2019,2019/20,Reiss,Nelson,3,3.0,Arsenal,ARS,621,1.2735872,1.2735872,0.3629354,3,3,0.0,0.0,23.970650000000003,21.68714,10.456742199999999,10.456742199999999,1.5154698840579708,1.5154698840579708,<5.5,5.5,#1f77b4,False
200641,30,622,5.5,2020,2020/21,Reiss,Nelson,3,3.0,Arsenal,ARS,621,1.2735872,1.2735872,0.3629354,3,3,0.0,0.0,23.970650000000003,21.68714,10.456742199999999,10.456742199999999,1.5154698840579708,1.5154698840579708,5.5-7.5,5.5,#6D597A,False
200826,54,1482,7.4,2019,2019/20,Giovani,Lo Celso,3,6.0,Spurs,TOT,1477,1.3795271000000002,1.3795271000000002,1.7072914,3,4,-4.0,-3.0,43.052780000000006,38.485806,15.0195097,15.0195097,0.9152037054840894,0.9152037054840894,5.5-7.5,7.5,#6D597A,False
200826,54,1482,7.0,2020,2020/21,Giovani,Lo Celso,3,6.0,Spurs,TOT,1477,1.3795271000000002,1.3795271000000002,1.7072914,3,4,-4.0,-3.0,43.052780000000006,38.485806,15.0195097,15.0195097,0.9152037054840894,0.9152037054840894,5.5-7.5,7.5,#6D597A,False
201084,22,257,4.0,2015,2015/16,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,247,0.0445835,0.0445835,0.587968,0,0,-1.0,-1.0,10.319389,10.319389,1.0314050000000003,1.0314050000000003,0.37581558704453455,0.37581558704453455,<5.5,4.5,#1f77b4,False
201084,9,97,4.3,2016,2016/17,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,95,0.0319126,0.0319126,0.0,1,1,0.0,0.0,2.362543,2.362543,4.1914756,4.1914756,3.970871621052632,3.970871621052632,<5.5,4.5,#1f77b4,False
201084,39,1592,4.4,2017,2017/18,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,1595,0.21730149999999998,0.21730149999999998,0.3670816,3,4,-7.0,-7.0,32.550202999999996,31.789032999999996,7.405053799999999,7.405053799999999,0.41784002633228834,0.41784002633228834,<5.5,4.5,#1f77b4,False
201084,14,791,4.5,2018,2018/19,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,797,0.0804357,0.0804357,0.3679342,0,0,-6.0,-3.0,27.18434,22.617449999999998,-4.4135832,-4.4135832,-0.4983970991217063,-0.4983970991217063,<5.5,4.5,#1f77b4,False
201084,7,136,4.5,2019,2019/20,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,139,0.0857814,0.0857814,0.125748,1,1,0.0,0.0,2.616899,1.855731,4.8919324,4.8919324,3.1674382446043166,3.1674382446043166,<5.5,4.5,#1f77b4,False
201084,7,136,4.5,2020,2020/21,Timothy,Fosu-Mensah,2,1.0,Man Utd,MUN,139,0.0857814,0.0857814,0.125748,1,1,0.0,0.0,2.616899,1.855731,4.8919324,4.8919324,3.1674382446043166,3.1674382446043166,<5.5,4.5,#1f77b4,False
201666,3,8,4.5,2017,2017/18,Harvey,Barnes,3,13.0,Leicester,LEI,5,0.0542617,0.0542617,0.0,0,0,0.0,0.0,4.028081,4.028081,0.2713085,0.2713085,4.883553,4.883553,<5.5,4.5,#1f77b4,False
201666,43,1001,5.5,2018,2018/19,Harvey,Barnes,3,13.0,Leicester,LEI,1014,3.6233893,3.6233893,1.9330947000000003,1,1,-1.0,-1.0,19.490644,17.207148,24.916230600000002,24.916230600000002,2.21149975739645,2.21149975739645,5.5-7.5,5.5,#6D597A,False
201666,133,2075,5.9,2019,2019/20,Harvey,Barnes,3,13.0,Leicester,LEI,2094,8.480616300000001,8.480616300000001,4.0854341000000005,8,9,-3.0,-2.0,45.887635,38.276026,62.65938380000001,62.65938380000001,2.693096724928367,2.693096724928367,5.5-7.5,5.5,#6D597A,False
201666,133,2075,7.0,2020,2020/21,Harvey,Barnes,3,13.0,Leicester,LEI,2094,8.480616300000001,8.480616300000001,4.0854341000000005,8,9,-3.0,-2.0,45.887635,38.276026,62.65938380000001,62.65938380000001,2.693096724928367,2.693096724928367,5.5-7.5,7.5,#6D597A,False
